r,theta_deg,Y1,Y2,J,lam1,lam2
0.00015000000000000004,90,0.12693542604115662,0.010085030995017969,6.624997068479944,44.46813266393118,0.14898302833076207
0.00016907990516190437,90,0.12691251900388195,0.01062673626806728,6.436392859617969,41.845705666202626,0.15381250613759323
0.0001905867621970569,90,0.12688690061601623,0.011205701928331287,6.253429424580915,39.37891198743083,0.1588014779735765
0.00021482927784928529,90,0.12685826771312458,0.011823942939935593,6.136923774369826,37.03539089808076,0.1657043067611923
0.00024215542616505008,90,0.12682628379089808,0.012483465457012578,5.948899494149854,34.856886387593924,0.1706664051401585
0.00027295744326951457,90,0.12679057708682245,0.01318653819902233,5.767064875875666,32.80520068998958,0.17579727465741335
0.0003076774574749694,90,0.1267507367565195,0.013935530206780903,5.591118063986459,30.87264091135569,0.181102681822547
0.0003468138355354908,90,0.12670630944593728,0.014732956605459443,5.420791187442639,29.05207727966309,0.18658876386912054
0.0003909283361411804,90,0.1266567955408835,0.01558148559683672,5.255844263766034,27.336878312326252,0.1922620499574465
0.0004406541733323451,90,0.12660164519881117,0.016483945820244605,5.096060311356315,25.72085818153327,0.19812948212648557
0.0004967051055748684,90,0.1265402541779285,0.017443334105984996,4.9412414435922996,24.19823341191025,0.20419843711232152
0.0005598856809602161,90,0.12647195948683695,0.018462823650750533,4.791205748912792,22.763586757773798,0.21047674955165563
0.0006311027855884098,90,0.12639603488799633,0.019545772652100685,4.645784800291868,21.41183664113264,0.21697273700315667
0.000711378660898013,90,0.1263116863008286,0.020695733448790887,4.504821667655037,20.13821093163642,0.2236952270957384
0.0008018655767922561,90,0.1262180471656697,0.021916462226354193,4.368169333421873,18.938224149654147,0.23065358709996037
0.0009038623711775357,90,0.12611417384855358,0.023211929363544166,4.235689434913105,17.807657398488864,0.23785775636445938
0.0010188330933207446,90,0.12599904166846804,0.024586306607496874,4.098557566312238,16.738959984719504,0.2448513868277263
0.001148428018629873,90,0.1258715410411454,0.026044109458773966,4.0119501493343765,15.73367569187,0.2549912828957077
0.0012945073365014173,90,0.12573046890125628,0.027590006482883303,3.8912272705370254,14.797980103433597,0.2629566497142295
0.0014591678512469919,90,0.12557453235337687,0.02922897400811054,3.774238421696666,13.916184195352168,0.27121216338583154
0.0016447730793609408,90,0.12540234320542573,0.03096625342262618,3.6608671507192456,13.085242517244287,0.2797706764620427
0.0018539871751413412,90,0.12521241727997595,0.03280738526819039,3.551003805910295,12.302285390354381,0.2886458648321515
0.0020898131716285636,90,0.12500317488321136,0.034758229062658755,3.444544994013514,11.564608905179194,0.29785226826569267
0.0023556360857670375,90,0.1247729432507287,0.03682498585312699,3.3413931372548276,10.869665625380808,0.3074053289599593
0.002655271506516335,90,0.12451996148975027,0.0390142241511501,3.241456109399105,10.215055935289106,0.3173214253483605
0.002993020363339258,90,0.12424238863297676,0.041332910070136356,3.1446469338545215,9.598519980961688,0.32761789735207775
0.0033737306612070007,90,0.1239383155268576,0.04378844269533057,3.0508835287817693,9.017930164921209,0.33831305776233517
0.003802867068257919,90,0.12360578139576048,0.04638869597844832,2.9600884857769514,8.471284162994813,0.34942618247981655
0.004286589354962516,90,0.12324279605116376,0.049142068773697326,2.8721888697732147,7.956698438743763,0.3609774697238075
0.004831840810700605,90,0.12284736884691484,0.05205754503358777,2.7871160283021883,7.472402237043207,0.37298795486215724
0.0054464479068711815,90,0.12241754560927177,0.055144766677985874,2.7048053985007483,7.016732043766801,0.3854793629897137
0.006139232637086878,90,0.12195145487936798,0.05841412225709168,2.625196300625785,6.588126503251098,0.39847387558970937
0.006920139146970107,90,0.12144736676884511,0.06187684771654931,2.555791489247839,6.179659957212641,0.4135812499302372
0.007800376471179239,90,0.12090375386572347,0.06554526794549717,2.4819461485761227,5.804843402227,0.42756470357563464
0.008792579426494238,90,0.12031937525492879,0.06943284390676377,2.410623035681448,5.452578139470675,0.44210701323676777
0.009910989970401044,90,0.11969338132995688,0.07355433911782021,2.341772209157508,5.121700622363333,0.4572255158633156
0.011171661628373283,90,0.1190254193923257,0.07792611756800798,2.2753457334075873,4.811128752982488,0.4729338685848056
0.01259268992417493,90,0.1183157573325852,0.08256644587525205,2.21129714915482,4.5198595070842185,0.4892402398103186
0.01419447212075176,90,0.11756541733989369,0.08749586301093656,2.14958097610045,4.246966824923972,0.5061449888153868
0.016,90,0.11677631352928468,0.09273763083105144,2.0901523349305497,3.9915996059900967,0.5236377746389987
