r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,178,0.1881454528647443,0.019992343830395977,7.601164622038855,57.3674253834562,0.13249966459374302,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00016907990516190437,178,0.18806537018344668,0.021053218729930594,7.384217308780814,54.360367681262076,0.13583825172286418,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0001905867621970569,178,0.18797530288558176,0.022186576730829417,7.157287906973259,51.38876336280577,0.13927729407245226,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00021482927784928529,178,0.18787435531983765,0.023393962949801107,6.996950771801394,48.68691766790376,0.1437131596529562,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00024215542616505008,178,0.18776087085413584,0.024679758296961476,6.77835257186663,45.91931553914741,0.1476144078435639,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00027295744326951457,178,0.18763361032560275,0.026049231090278183,6.599048848767272,43.40363656973565,0.15203907714407247,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003076774574749694,178,0.1874909000667125,0.027503505410335284,6.410466326456584,40.953328795870256,0.1565310199428894,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003468138355354908,178,0.18733060927727394,0.029050121880874163,6.193964324743988,38.52274208229276,0.16078721269360377,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003909283361411804,178,0.18715140232872599,0.030691107164952117,6.0489515990669975,36.38400459083927,0.16625304627890738,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004406541733323451,178,0.1869502703961746,0.03243134543427836,5.850925259091963,34.203068752803524,0.17106433640134702,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004967051055748684,178,0.18672504146521907,0.03427847496563756,5.681121281324383,32.207837248660425,0.17638940601516162,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0005598856809602161,178,0.186473039508798,0.03623282576353702,5.515268610497522,30.310348142505337,0.18195992288072618,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0006311027855884098,178,0.1861904648310416,0.038303858886138714,5.323241044859467,28.392281509367052,0.18748902032078496,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.000711378660898013,178,0.18587509203129224,0.04049501610253297,5.187875544022113,26.770577783738094,0.19379019705608602,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0008018655767922561,178,0.18552192466853615,0.042810347372637524,5.013680773285751,25.10738364666509,0.19968949548260662,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0009038623711775357,178,0.18512707175016763,0.04526044948826588,4.856919269913233,23.565444979176217,0.20610343976973866,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0010188330933207446,178,0.1846864495523052,0.04784434865837154,4.712671218229902,22.131712192068417,0.2129374888545314,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.001148428018629873,178,0.18419343974533336,0.05057277633154345,4.544833094514937,20.68396399645543,0.21972737408047965,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0012945073365014173,178,0.18364430715007846,0.05345115415176878,4.420299886726693,19.443632778271173,0.22733919824206178,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0014591678512469919,178,0.18303115894492644,0.05648097268805973,4.268610497749265,18.195065248744623,0.2346026485420875,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0016447730793609408,178,0.18234710193070916,0.05967581216393844,4.125836588488277,17.019064541187248,0.24242440461412243,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0018539871751413412,178,0.18158631948453766,0.06303262629830303,4.000383221519202,15.949648956006829,0.25081324564282953,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0020898131716285636,178,0.18073758439699047,0.06656163474713221,3.8545789233413985,14.869565532827878,0.25922606244494584,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0023556360857670375,178,0.17979483896407847,0.07027037369008923,3.7388566001674493,13.92809569728411,0.26843989885107605,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.002655271506516335,178,0.17874629281480361,0.07415501882642705,3.6085255523272144,13.000160069730251,0.2775754708382309,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.002993020363339258,178,0.1775801039117098,0.0782308719052444,3.4791976051923186,12.109597968913699,0.2873090926819558,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0033737306612070007,178,0.17628896045186196,0.08249172149093505,3.3694782084571755,11.317644388099394,0.2977190387781005,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.003802867068257919,178,0.17485455842710926,0.08694318930249673,3.2426725864985553,10.51722601890124,0.30832013885328385,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.004286589354962516,178,0.1732677232346213,0.09159416512176581,3.135769737735652,9.806156490735338,0.319775616542334,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.004831840810700605,178,0.17151240850719313,0.09643106354419796,3.022804775578594,9.120431837861819,0.3314321985314327,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0054464479068711815,178,0.16956931598292996,0.10146703304359739,2.905614545048273,8.449330774289018,0.3438869447376572,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.006139232637086878,178,0.1674317525198919,0.10669161285692998,2.8088462929143585,7.865974894106872,0.35708813347709634,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
