r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,178,0.017312469262953132,0.008681885779727457,5.167089105786086,25.3264253938026,0.20401967610657007,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00016907990516190437,178,0.01728939770345989,0.009151537305632269,5.0286491376693,24.051025185010726,0.20908252762577967,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0001905867621970569,178,0.0172633263139802,0.00965421301351895,4.88540682467185,22.765828658227193,0.21459385019612356,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00021482927784928529,178,0.017233881461402662,0.010191090214615763,4.768994426772331,21.623548270518516,0.2205463399027199,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00024215542616505008,178,0.017200614102791664,0.010764032344932685,4.629091102740468,20.448687169044298,0.22637595579960137,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00027295744326951457,178,0.017163046477147184,0.011375874217215738,4.507306958794608,19.360513376385196,0.23280926859576434,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003076774574749694,178,0.01712062095371191,0.012027397199504412,4.382356433077291,18.322508948832596,0.23917883982561253,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003468138355354908,178,0.01707270117236336,0.012722097104034743,4.244979738501538,17.269060479024663,0.24581416827262279,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003909283361411804,178,0.017018616957829757,0.01346181245325364,4.140928123881751,16.365374313287923,0.2530298448792153,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004406541733323451,178,0.016957535493701083,0.014248650518396255,4.01423336432676,15.438779069718553,0.260009768013345,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004967051055748684,178,0.016888583508354274,0.015086813943455386,3.900565444501028,14.574324776492398,0.2676326693907878,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0005598856809602161,178,0.01681075420851565,0.015977119682471317,3.7907914892593366,13.770122965384857,0.27529104124843895,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0006311027855884098,178,0.01672287659177529,0.01692412169729128,3.6683027494273106,12.953769944337362,0.283184182302921,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.000711378660898013,178,0.016623741675826528,0.017930798587804067,3.5743914573390323,12.252030115932078,0.2917387097090777,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0008018655767922561,178,0.016511836799237626,0.01899924939751285,3.4632083617802163,11.54431228409433,0.2999926090488663,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0009038623711775357,178,0.016385570836815105,0.02013544249342363,3.3598278218509803,10.8753086608541,0.30894091621921393,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0010188330933207446,178,0.016243150744788194,0.02134031740401286,3.2653549986230685,10.266802969513776,0.31804983579786983,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.001148428018629873,178,0.016082443267961273,0.02261947249495151,3.15874675682506,9.649299341701628,0.3273550384299802,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0012945073365014173,178,0.01590128447071447,0.02397750690989096,3.074556642354832,9.111633803394957,0.33743198077268427,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0014591678512469919,178,0.015696975983287172,0.02541622479895484,2.9784925145566747,8.579450475344442,0.3471658847051228,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0016447730793609408,178,0.015466645242044922,0.02694369859657373,2.885735464416405,8.068539377945346,0.35765277074861185,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0018539871751413412,178,0.015207164372892327,0.028561116688821896,2.805089472827602,7.613561622267063,0.3684332789300149,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
