r,theta_deg,Y1,Y2,J,lam1,lam2
0.00015000000000000004,2,0.12722512607623285,0.00024962285482638114,6.929605250367626,47.73514690276621,0.14516777887839397
0.00016907990516190437,2,0.12722793071378258,0.0002626055601690241,6.698077436827676,44.636252681315945,0.1500591343244275
0.0001905867621970569,2,0.12723119788020829,0.0002773961610139489,6.478289417381152,41.731072374905466,0.15523898737045871
0.00021482927784928529,2,0.12723501016284477,0.0002923080588457901,6.266820482700804,39.03038710711348,0.16056260127486538
0.00024215542616505008,2,0.12723944891478242,0.0003089554835757304,6.060242720401588,36.53849402361678,0.1658591269934478
0.00027295744326951457,2,0.1272446223003538,0.00032629355748956803,5.878870970389852,34.264272087719775,0.17157437214288762
0.0003076774574749694,2,0.1272506477539338,0.0003446420086795109,5.693641721594769,32.18323233722642,0.17691329640033765
0.0003468138355354908,2,0.12725766345792186,0.00036484045184453586,5.51943848508113,30.170203511581246,0.18294336274409853
0.0003909283361411804,2,0.12726583730164906,0.000385340132050629,5.347432420134936,28.32328228200104,0.18879988438125334
0.0004406541733323451,2,0.1272753451247513,0.0004083651037143263,5.181782833737627,26.57179865771132,0.1950106163489272
0.0004967051055748684,2,0.12728642227523562,0.0004315846814733016,5.021986176374446,24.931250145703853,0.20143338769714852
0.0005598856809602161,2,0.1272993050914608,0.0004574375031377009,4.864570311598445,23.404626171748337,0.20784652896819733
0.0006311027855884098,2,0.1273143043199856,0.0004841113349330785,4.722492468903932,21.982345149011387,0.21483114912853002
0.000711378660898013,2,0.12733175953738393,0.0005126989863744643,4.566546551539861,20.613900586584194,0.22152753344079062
0.0008018655767922561,2,0.12735206527822285,0.0005434769881045426,4.445836817587828,19.43576010557544,0.22874519923262482
0.0009038623711775357,2,0.12737570989022565,0.0005750456063467822,4.313028208600182,18.27952102443687,0.23594864454236572
0.0010188330933207446,2,0.12740320230473717,0.000610240235859375,4.183947930667692,17.174608674749134,0.24361241702229838
0.001148428018629873,2,0.1274352202688221,0.0006457430275645172,4.05960270483751,16.137767961980042,0.2515591198486874
0.0012945073365014173,2,0.1274724491629415,0.0006852809665392402,3.936438010754089,15.167900261104737,0.2595242547083584
0.0014591678512469919,2,0.12751578979943484,0.0007257792064325596,3.8229423130867577,14.250553593332999,0.26826623176765185
0.0016447730793609408,2,0.12756622162647735,0.0007695969243641511,3.7028914340003416,13.38808312476087,0.2765811505271896
0.0018539871751413412,2,0.12762489417965386,0.0008162591678600236,3.60635730289745,12.624045205834129,0.2856736683128063
0.0020898131716285636,2,0.12769322120865018,0.0008644568503136766,3.5025275077002718,11.884573664183385,0.2947120870020129
0.0023556360857670375,2,0.12777268580373677,0.0009179275823012183,3.4009761052934904,11.173888459092934,0.30436818102705193
0.002655271506516335,2,0.1278652579454562,0.0009719499674074457,3.303594515824651,10.508048759558797,0.31438705619057866
0.002993020363339258,2,0.12797293158663714,0.0010322007535393276,3.206789924781705,9.883076648203508,0.3244728376527014
0.0033737306612070007,2,0.12809834250731775,0.0010935774863111807,3.116100956496383,9.284697902526565,0.3356168385024704
0.003802867068257919,2,0.12824432884259215,0.001160722971337404,3.023740734132135,8.73604464692153,0.3461223993627042
0.004286589354962516,2,0.12841426892747954,0.0012315998419581973,2.947086260822222,8.237307383607519,0.3577730104726875
0.004831840810700605,2,0.1286122836448396,0.0013054652759500137,2.866482380048126,7.762077352447246,0.3692931994737806
0.0054464479068711815,2,0.12884271976220657,0.0013871267258219286,2.787325755674546,7.303206604349985,0.38165779864618093
0.006139232637086878,2,0.12911135398442153,0.0014700170841200656,2.7120342350126383,6.875084409763758,0.3944728636583873
0.006920139146970107,2,0.12942401279832041,0.0015626959507506577,2.6369880148468914,6.472326714640223,0.4074250468354927
0.007800376471179239,2,0.1297884676734039,0.0016571367671112346,2.5671146302544274,6.08797520355485,0.4216696922082503
0.008792579426494238,2,0.1302129868319054,0.0017613915054269752,2.4961948355148245,5.735314989091513,0.43523238745605436
0.009910989970401044,2,0.13070754426639183,0.0018710795571167732,2.436953877092847,5.411833521696535,0.4503009686685437
0.011171661628373283,2,0.13128421030274592,0.001987024149476895,2.365038768135412,5.083552115212469,0.4652335049458955
0.01259268992417493,2,0.13195570844197685,0.0021147789629843016,2.3162216604063572,4.815605512585838,0.4809824339541045
0.01419447212075176,2,0.13273904788952415,0.0022460343896672764,2.2600729387815717,4.543828072652901,0.49739402606006683
0.016,2,0.13365115416714513,0.002393451341806332,2.203851035815875,4.287969686476783,0.5139614309229585
