r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,2,0.12762236874651106,0.0002491359492912863,6.913483686440551,47.595044703379216,0.14525637552209622,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.00016907990516190437,2,0.1276251725282479,0.0002626828985768072,6.689661047608749,44.52591947116073,0.15024195181256217,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0001905867621970569,2,0.12762844304725524,0.00027661287738790915,6.441565030672105,41.43486935779315,0.15546241922560264,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.00021482927784928529,2,0.12763225489001234,0.0002923346087440722,6.2669950509944945,39.01158380740372,0.16064446606236038,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.00024215542616505008,2,0.127636697687558,0.0003084183968803126,6.063654753799237,36.55191839498921,0.1658915597332084,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.00027295744326951457,2,0.12764187347935593,0.00032601103794672277,5.874492550414574,34.2303527106449,0.17161647734320715,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0003076774574749694,2,0.12764790181316812,0.0003445551375102517,5.683081683406938,32.07418655392472,0.17718552811444732,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0003468138355354908,2,0.12765492366449574,0.00036417126479380954,5.5094560378732345,30.10040314516754,0.18303595507671197,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0003909283361411804,2,0.12766309627465627,0.0003854544208898955,5.341208289763873,28.260779590101897,0.18899720273953285,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0004406541733323451,2,0.1276726144526452,0.00040751023893673,5.177259622814734,26.536866565138663,0.19509687061613207,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0004967051055748684,2,0.12768368999751153,0.00043166475971580736,5.020816240348351,24.91304155735964,0.20153365171344326,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0005598856809602161,2,0.1276965838407998,0.0004566887160026929,4.865759468520642,23.403755782068295,0.20790506933298988,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0006311027855884098,2,0.12771159007570118,0.0004837817619920314,4.719877225053727,21.96622168094289,0.21486978022936123,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.000711378660898013,2,0.1277290519402003,0.0005124533247648618,4.5741607100972805,20.636653670566528,0.22165224959035298,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0008018655767922561,2,0.1277493766152616,0.0005425603244419201,4.439654207568494,19.400973260786493,0.22883667473235858,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0009038623711775357,2,0.12777301895045434,0.0005752448500858748,4.308407926701724,18.242500312276793,0.2361742005179819,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0010188330933207446,2,0.12780054003005445,0.0006090506258517441,4.180636100165923,17.153879175012367,0.24371374296820583,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.001148428018629873,2,0.12783255431346968,0.0006459315083117908,4.057896109836578,16.122594100149474,0.25169002485766345,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
0.0012945073365014173,2,0.1278698165172523,0.0006843327365186486,3.930455747703478,15.13240242169857,0.25973772294523934,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.896613990462929
