r,theta_deg,Y1,Y2,J,lam1,lam2
0.00015000000000000004,90,0.12692906288487021,0.010089369579733692,6.57834011317854,44.458781757585584,0.1479649206101438
0.00016907990516190437,90,0.1269061290812049,0.010631350530249105,6.483258191729518,41.906449251347084,0.15470788643611488
0.0001905867621970569,90,0.12688047854995535,0.011210390696066075,6.338022347350919,39.401806798055446,0.1608561348429165
0.00021482927784928529,90,0.12685180570911153,0.01182871350273973,6.041221679243565,37.05991337121807,0.1630122989972581
0.00024215542616505008,90,0.12681977859059365,0.012488803865797626,5.90048654093656,34.89742336844722,0.16908086533004646
0.00027295744326951457,90,0.12678402901763622,0.013191953717959459,5.7680679047602705,32.84118823362026,0.17563517689208819
0.0003076774574749694,90,0.12674413720048144,0.013941016194306079,5.628750557654736,30.85233497382798,0.1824416389372228
0.0003468138355354908,90,0.12669964729295174,0.014739001707202173,5.371833936923433,29.049185800066827,0.18492201378346412
0.0003909283361411804,90,0.12665007893466942,0.015587756163639896,5.2521003902012975,27.359473977753762,0.19196642429844604
0.0004406541733323451,90,0.12659486549161247,0.016490180232666015,5.125106158340358,25.720088153700456,0.19926471976768326
0.0004967051055748684,90,0.12653339727169657,0.017449894462650405,4.99112816373853,24.137555985452117,0.20677852251280707
0.0005598856809602161,90,0.12646502571706017,0.01847000652535899,4.783727497264196,22.77566017287555,0.21003683146620916
0.0006311027855884098,90,0.1263890251457901,0.019552932777107353,4.668649845481424,21.42477300126463,0.21790895265055824
0.000711378660898013,90,0.1263045862570372,0.020702967232841773,4.546896879048412,20.117485009255507,0.22601716253086854
0.0008018655767922561,90,0.12621084018269935,0.021924567345663525,4.357958168263616,18.942179057395048,0.23006635905293482
0.0009038623711775357,90,0.12610687509066348,0.02322025485256007,4.254162884477365,17.82996383185838,0.23859627111945683
0.0010188330933207446,90,0.12599163818585618,0.024594581089034385,4.143952597673743,16.750946275233332,0.2473861792394201
0.001148428018629873,90,0.1258640035277603,0.026053022070254145,4.028625547591918,15.709541626212138,0.25644450000181807
0.0012945073365014173,90,0.1257228070989858,0.027599731445255883,3.8774292376795696,14.822352503141769,0.2615933764129061
0.0014591678512469919,90,0.125566749200391,0.02923854924089625,3.7780170869207,13.932761245209448,0.27116068526761217
0.0016447730793609408,90,0.12539441451896338,0.030975949982037992,3.6737860703645713,13.072325274366586,0.2810353929586628
0.0018539871751413412,90,0.12520431775617322,0.03281830526162031,3.5349221406234017,12.30736848311052,0.28721998089794826
0.0020898131716285636,90,0.12499493551289666,0.03476916817286286,3.445563557482723,11.575006358063705,0.2976727140268394
0.0023556360857670375,90,0.12476455021166198,0.03683559880150811,3.3516464575314586,10.865073808761142,0.30847894055069874
0.002655271506516335,90,0.1245113595662025,0.039025806260672646,3.2544165906801905,10.180451345027734,0.31967311471605225
0.002993020363339258,90,0.12423361286046183,0.041345186768970976,3.143631186505655,9.604126368662456,0.32732088956709476
0.0033737306612070007,90,0.12392937936120892,0.04380017941170371,3.05930348723952,9.019409577720264,0.33919110346164794
0.003802867068257919,90,0.1235966422799889,0.04640057312809806,2.9718578649780483,8.454491600602509,0.3515123091217475
0.004286589354962516,90,0.12323340856749485,0.04915555187131055,2.869722367545881,7.958647835728179,0.3605791369060157
0.004831840810700605,90,0.12283780560295723,0.05207072628596349,2.794331756770702,7.478200917527219,0.3736636374962097
0.0054464479068711815,90,0.12240779677009833,0.05515744408782539,2.716003763864348,7.013184151684814,0.3872711317885407
0.006139232637086878,90,0.12194140034296794,0.058428534317786246,2.6217407641165633,6.587338230271456,0.397996986410778
0.006920139146970107,90,0.12143708306534813,0.06189196946609851,2.5547110414156826,6.193886302036412,0.4124568835846573
0.007800376471179239,90,0.12089330022635678,0.06555959075450495,2.484915201606616,5.812447855205889,0.42751612805972156
0.008792579426494238,90,0.12030866229115526,0.06944770975483563,2.4133094183417922,5.444783157093311,0.44323333890677047
0.009910989970401044,90,0.11968231156626039,0.07357136045558768,2.3387630989537063,5.127147289162102,0.4561528988834421
0.011171661628373283,90,0.119014201999683,0.07794231255294483,2.276976473820099,4.8159648967692785,0.4727975644813326
0.01259268992417493,90,0.11830440799691483,0.08258183579277222,2.213493350861101,4.515847211773652,0.4901612581333897
0.01419447212075176,90,0.11755364133334552,0.08751374997686813,2.1450731056257335,4.245907963370182,0.505209515639871
0.016,90,0.11676434934008609,0.0927555916390391,2.090795399761866,3.994305149651885,0.5234440838712758
