r,theta_deg,Y1,Y2,J,lam1,lam2
0.00015000000000000004,2,0.04436241996781235,0.00013495524773663988,5.103183234343352,25.781347268619957,0.19794090592609623
0.00016907990516190437,2,0.044366248157588335,0.00014226017917554325,4.937942582888164,24.11369621137377,0.2047775065092808
0.0001905867621970569,2,0.04437071529882706,0.00014975725588822119,4.755714109989796,22.43396196447818,0.21198725920639794
0.00021482927784928529,2,0.044375923773334054,0.00015821733017183098,4.627564780653936,21.11355621572367,0.2191750519605017
0.00024215542616505008,2,0.04438199764165654,0.00016687147475797587,4.479338731415954,19.77629497006961,0.2265004005146558
0.00027295744326951457,2,0.0443890765499781,0.00017632153996513655,4.339624441423666,18.51291616920442,0.23441063535102216
0.0003076774574749694,2,0.04439732669793698,0.00018629702689364617,4.199592936097225,17.342331749466094,0.24215849383844057
0.0003468138355354908,2,0.04440694144752549,0.00019682241628498807,4.072989467593396,16.26777848801674,0.2503715839623313
0.0003909283361411804,2,0.044418139646460075,0.00020826134079556218,3.9494713727426642,15.269234611453243,0.25865549081152245
0.0004406541733323451,2,0.04443119008800874,0.00022009652671271343,3.830298106642892,14.332135952736712,0.26725242624506945
0.0004967051055748684,2,0.04444638659249139,0.00023305490092191108,3.715503886239687,13.450250036498604,0.2762405067680837
0.0005598856809602161,2,0.04446409272474982,0.00024648355889392336,3.6032276225276396,12.631304030139548,0.2852617286330752
0.0006311027855884098,2,0.04448471464882913,0.00026099484639203026,3.4962421005536233,11.85019761291058,0.29503660738487103
0.000711378660898013,2,0.04450873444758511,0.00027638331020890934,3.3905546265740703,11.13011820894729,0.30462880653399804
0.0008018655767922561,2,0.04453671698322151,0.0002925059571758357,3.2933004696989134,10.459096864361381,0.31487426805660734
0.0009038623711775357,2,0.044569300949099035,0.00031003766275098917,3.1980069464790937,9.831996361704697,0.32526526951688806
0.0010188330933207446,2,0.044607270917762364,0.00032815780429220286,3.106139697453285,9.24224830821777,0.33608052866223814
0.001148428018629873,2,0.04465148823031244,0.0003479235536451729,3.01720938679131,8.684039478420903,0.3474430758046191
0.0012945073365014173,2,0.044703017549386354,0.00036853371726218155,2.925565049289193,8.149455128460932,0.35898903707954777
0.0014591678512469919,2,0.04476304748878458,0.00039056012389795795,2.8474611206201845,7.668355613245641,0.37132617007246094
0.0016447730793609408,2,0.044832994741324184,0.0004141206106462213,2.766813733377471,7.214059116240589,0.38353078187960427
0.0018539871751413412,2,0.044914523764295965,0.0004387155282086406,2.691722664370305,6.7862328882606935,0.3966446051426617
0.0020898131716285636,2,0.045009511385220975,0.00046552486170170927,2.618019801976618,6.385281227862251,0.41000853502783985
0.0023556360857670375,2,0.0451202715548602,0.0004932927739957112,2.547296132595323,6.008853799073415,0.4239237994088263
0.002655271506516335,2,0.04524934532759737,0.0005235511906714568,2.4787497757167936,5.651412124365582,0.4386071518355329
0.002993020363339258,2,0.045399872268264176,0.0005553303349527703,2.4091082137412814,5.3126019490536445,0.45347049089014035
0.0033737306612070007,2,0.045575369673411165,0.0005891697052047499,2.3486276967179904,5.002277537187394,0.46951167328443283
0.003802867068257919,2,0.045780004446978974,0.0006257287106717904,2.287988650178873,4.71508152899141,0.48524901130782205
0.004286589354962516,2,0.046018712528387684,0.0006639376158843234,2.2311573875106143,4.442632286002187,0.5022151832238141
0.004831840810700605,2,0.04629700931330207,0.0007058062702712887,2.175305877836908,4.187181310626147,0.5195155682216258
0.0054464479068711815,2,0.04662172867530462,0.0007495201443385439,2.122157740131191,3.948612723500313,0.5374438793404828
0.006139232637086878,2,0.0470003214234921,0.00079729148192376,2.0707371402564356,3.721920442345882,0.5563625478655505
0.006920139146970107,2,0.04744198935114404,0.0008481227142436854,2.01920368135924,3.509977220837101,0.5752754375077314
0.007800376471179239,2,0.04795700244575943,0.0009024677686898851,1.9746468387764415,3.3152204883907284,0.5956306211581648
0.008792579426494238,2,0.04855739358647542,0.0009619501482455895,1.9296540426843336,3.135384151676318,0.6154442165093715
0.009910989970401044,2,0.04925746287141645,0.0010248021179381744,1.8881120560470985,2.9661410565696578,0.6365550457774592
0.011171661628373283,2,0.05007283495297245,0.001094379816978074,1.8470002264509695,2.8079531645380755,0.6577745846251712
0.01259268992417493,2,0.05102296627211734,0.001168396349353429,1.8038670438450453,2.655110120526165,0.6793944363737244
0.01419447212075176,2,0.052128471582147146,0.0012499127708141297,1.7707615913231818,2.5233565890001217,0.7017484564180619
0.016,2,0.05341478623416095,0.0013386123503785334,1.733343132357386,2.3965174071768622,0.7232758364978012
