r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,90,0.07695390881087558,0.008275472988438937,6.01088323542324,36.56281178710225,0.1643988233298601,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00016907990516190437,90,0.07693635505608663,0.008722551476973055,5.901865561123907,34.46929517544376,0.17122095276659266,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0001905867621970569,90,0.07691677115966858,0.00920043461898788,5.759515310448773,32.428022234945715,0.1776092068991781,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00021482927784928529,90,0.07689493731125152,0.009711001749405777,5.521101731968411,30.515987489504536,0.18092489171045795,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00024215542616505008,90,0.07687061138805276,0.01025644777742994,5.385933389654216,28.742002122593885,0.18738894272836745,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00027295744326951457,90,0.07684353084314709,0.010837930027680156,5.257597317716068,27.066666568122606,0.1942462070265764,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003076774574749694,90,0.076813403180121,0.011457788972292571,5.124233882799336,25.445497850279168,0.201380767354453,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003468138355354908,90,0.07677990678646422,0.012118621044265768,4.918321074807123,23.963916700346225,0.2052386150522235,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003909283361411804,90,0.07674269633762829,0.012822255080500408,4.803323864856803,22.587594609366864,0.2126531818869165,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004406541733323451,90,0.07670139151172344,0.013571013547707048,4.682967871751175,21.25158284889138,0.22035854482231224,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004967051055748684,90,0.07665557391604302,0.014368030276142137,4.557832347351985,19.96133049831792,0.22833309371516794,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0005598856809602161,90,0.07660479171383439,0.015216212037064523,4.391625896023275,18.84279188192076,0.23306662428505598,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
