r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,2,0.07714480231285498,0.00020435828234844874,6.291577223992521,39.04092076402386,0.1611534026574372,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00016907990516190437,2,0.07714791792360262,0.00021553334606689415,6.090219881590935,36.533842891159665,0.16670077384789994,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0001905867621970569,2,0.07715155361725497,0.0002271717336373503,5.897435327335533,34.20384942224667,0.17242022248811692,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00021482927784928529,2,0.0771557912095641,0.00024001897562456293,5.7135638147733205,32.03013776524985,0.1783808691877019,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00024215542616505008,2,0.07716073287880336,0.0002533155194228175,5.533377519103805,30.02125690964263,0.18431531816794797,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00027295744326951457,2,0.07716649167082466,0.00026786677408011225,5.364619194356079,28.125455468479053,0.19073892689012018,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003076774574749694,2,0.07717320260158653,0.00028321774497963586,5.194460613717645,26.364374646202688,0.19702574718445856,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003468138355354908,2,0.0771810227982474,0.0002994721309615421,5.041835742228143,24.752829805470085,0.20368724634128532,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003909283361411804,2,0.07719013008942723,0.00031711818406426206,4.892098041469605,23.25044370364778,0.21040880354028327,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004406541733323451,2,0.07720074292543014,0.0003354294284705163,4.748207445589575,21.842861599978615,0.2173802834330029,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004967051055748684,2,0.07721310008137829,0.0003554953882322517,4.609750584431204,20.51699967554576,0.22467956608319833,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0005598856809602161,2,0.07722749705974592,0.0003763140035911687,4.473949488390006,19.284588591466676,0.2319961075224024,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0006311027855884098,2,0.0772442642548124,0.0003988752386580675,4.345643322317084,18.111153407764522,0.2399429359620162,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.000711378660898013,2,0.07726379362235584,0.000422780683082922,4.217937901665421,17.025484992684795,0.24774259902007728,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
