r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,2,0.017665898633929228,0.00015183943605836362,32.56756054607888,29.007728459583998,1.1227201258262798,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00016907990516190437,2,0.017687300130922262,0.00016019475932463404,30.454376339813216,27.15366337667984,1.1215568196947987,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0001905867621970569,2,0.017711396382532548,0.00016890564755655534,28.485743818598763,25.430958587541536,1.1201207268905233,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00021482927784928529,2,0.01773851849880188,0.000178526094630018,26.64424719093264,23.82396669304666,1.1183799714893308,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00024215542616505008,2,0.017769039524424324,0.00018849565864909165,24.939248756472015,22.339031237521223,1.1163979534879749,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00027295744326951457,2,0.017803377768841656,0.00019941368710997922,23.32823538655848,20.938057242586925,1.1141547239210783,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003076774574749694,2,0.017842002882636494,0.0002109456462829976,21.831341768042286,19.636668015418074,1.111764060527003,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003468138355354908,2,0.017885442088338938,0.00022317240678032058,20.458654304176605,18.446306489569135,1.1090921814480998,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003909283361411804,2,0.017934287714290238,0.00023645882474355382,19.180273055893814,17.336611171513447,1.1063449982318108,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004406541733323451,2,0.01798920188657424,0.00025027197744402816,17.981775740690246,16.29731024042359,1.1033584975322195,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004967051055748684,2,0.018050931846597368,0.00026542397076902,16.85388499912357,15.318588827610052,1.100224386775515,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0005598856809602161,2,0.01812030891556595,0.0002811784758660577,15.806296088410024,14.409041499413126,1.0969706825435916,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0006311027855884098,2,0.018198273010063264,0.00029827653451137075,14.809082207561787,13.543468605817775,1.0934482619319756,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.000711378660898013,2,0.01828587093576809,0.00031642978652342816,13.889010793991213,12.74270006862099,1.0899582285698595,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0008018655767922561,2,0.01838427965422461,0.0003355709184197967,13.033059951917682,11.999383328994309,1.0861441454600134,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0009038623711775357,2,0.01849482224317854,0.0003564059900263537,12.233281088733976,11.302442900464156,1.0823572564327313,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0010188330933207446,2,0.018618968921905163,0.0003780736969236291,11.482291542334835,10.648056396095678,1.0783462366470078,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.001148428018629873,2,0.01875838921697989,0.0004017825816132957,10.772774047255538,10.028546533703993,1.0742109049452295,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0012945073365014173,2,0.018914926773691297,0.0004266122459770024,10.094516527511223,9.433692448528872,1.0700493558156403,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0014591678512469919,2,0.01909067781019856,0.00045331594345464647,9.484741004629708,8.901053203384746,1.0655751390209616,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0016447730793609408,2,0.019287970266116138,0.0004819214751008816,8.90980401535451,8.395080720964781,1.0613124890037453,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0018539871751413412,2,0.019509421389435445,0.0005120313969874302,8.36967840704842,7.920522067991038,1.0567079209175567,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0020898131716285636,2,0.01975798826464488,0.0005449146148327229,7.864688350535834,7.474212031188826,1.05224314184794,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0023556360857670375,2,0.020036937599313954,0.000579230476138992,7.391589555869148,7.055469577825543,1.0476396325341681,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.002655271506516335,2,0.020350015569794044,0.0006167788853380386,6.9440620989023225,6.657943690224603,1.042973990467626,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.002993020363339258,2,0.02070133632162184,0.0006564050529610776,6.521124369601411,6.2795245228687415,1.0384742261699595,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0033737306612070007,2,0.02109561459616326,0.000698941749764496,6.134680375907662,5.9348142154783785,1.033676902624521,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.003802867068257919,2,0.021538096131678626,0.0007449214977590939,5.778187654303339,5.6131711068659556,1.0293980967791154,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.004286589354962516,2,0.02203468082724168,0.0007934350739936015,5.441126714899639,5.309167592560437,1.0248549551391286,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.004831840810700605,2,0.0225921049512509,0.0008466786122230158,5.126598771782115,5.022896652442052,1.0206458795622735,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0054464479068711815,2,0.023217781290600082,0.0009026704669683856,4.833688941836208,4.755137679542253,1.0165192403643544,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.006139232637086878,2,0.02392031716657505,0.0009640893814430836,4.5568717715552305,4.500740044924309,1.0124716660083988,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.006920139146970107,2,0.02470916212554844,0.0010296218437725894,4.299051281689032,4.261120693014059,1.0089015522928408,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.007800376471179239,2,0.025595216782202602,0.0011001881662490896,4.0628222444410556,4.0418284864496865,1.0051941239124205,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.008792579426494238,2,0.026590709692812402,0.0011772604072256445,3.8457426554845204,3.83711241220064,1.0022491504956799,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.009910989970401044,2,0.027709378635441838,0.0012592546080981795,3.6420000283295915,3.644624878140435,0.9992798024766325,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.011171661628373283,2,0.028967062674184328,0.0013498808351509119,3.452354680220087,3.463506306626075,0.9967802494297022,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.01259268992417493,2,0.03038122654493581,0.001446511177083869,3.2695894143783413,3.2872449992411235,0.9946290632834313,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.01419447212075176,2,0.03197217568671733,0.001552969456152398,3.112222579890872,3.135292925649631,0.9926417255721081,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.016,2,0.033762405963571905,0.001668343319525316,2.960853607332095,2.9868265993214185,0.9913041513708147,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
