r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,90,0.3265701174129683,0.018129074984933522,8.74272127909462,80.01277380594074,0.10926656911556887,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00016907990516190437,90,0.32654225019801225,0.019106803896932895,8.689608215540641,75.44950318278981,0.11517117872078006,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0001905867621970569,90,0.3265109715229535,0.02015184667011847,8.536588605432643,70.95610754029164,0.12030801718675337,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00021482927784928529,90,0.32647587755459595,0.021268313201982643,8.05450429414114,66.75857953586545,0.12065122341090319,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00024215542616505008,90,0.3264365290713132,0.022460687715862855,7.895346745092219,62.892943579287675,0.12553628905937525,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00027295744326951457,90,0.32639243048840555,0.023731410180956484,7.752834166746033,59.20324450272711,0.13095285962563494,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003076774574749694,90,0.32634301012715355,0.025085870940547494,7.598333197342651,55.635079369467135,0.1365745009000574,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003468138355354908,90,0.32628764554350903,0.026529624835418507,7.177761915962458,52.41515214622842,0.13694059107129158,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003909283361411804,90,0.3262256772845748,0.028065936891933287,7.0472949734459265,49.38239682992087,0.14270864570806474,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004406541733323451,90,0.32615630427126713,0.02970048471696037,6.904384025716672,46.440520158037735,0.14867154808490013,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004967051055748684,90,0.3260786642043695,0.03144000860669168,6.748302858755579,43.601104259421476,0.1547736685432955,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0005598856809602161,90,0.32599183428903705,0.033290119671657986,6.409662903148707,41.169024672589295,0.1556913955115866,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0006311027855884098,90,0.3258947498892592,0.035255552327569516,6.278883075132004,38.74409408852416,0.1620603919865255,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.000711378660898013,90,0.3257862128335878,0.03734446532155344,6.135838151140125,36.39776755249424,0.16857732118601657,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0008018655767922561,90,0.3256649255694407,0.03956512124609,5.832037651511733,34.29847741946469,0.1700378002258047,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0009038623711775357,90,0.3255294937253077,0.04192219164467572,5.713235237469069,32.30109647657358,0.1768743436188741,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0010188330933207446,90,0.3253782625823505,0.04442462353701165,5.582897060389383,30.363569282236824,0.1838682734726191,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.001148428018629873,90,0.32520944652226785,0.047082723684799065,5.442749630370366,28.49371491417183,0.19101579582620157,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0012945073365014173,90,0.32502116429086664,0.049904016057740946,5.200680364822425,26.908184912489535,0.19327503440807556,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0014591678512469919,90,0.3248112140443127,0.052896274707293994,5.082440391731362,25.309707040929222,0.2008099257534832,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0016447730793609408,90,0.32457717116489726,0.05607183326153309,4.955185654656701,23.763632257901325,0.2085197077989637,15360,18,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
