r,theta_deg,Y1,Y2,J,lam1,lam2,n_cells,n_steps,n_r,n_theta_base,n_sectors,angular_scheme,corner_angle_right,corner_angle_left
0.00015000000000000004,135,0.07680923674057759,0.010805173657251527,5.948915317655515,34.79714826879355,0.170959851988734,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00016907990516190437,135,0.0767755848917509,0.011388026029755858,5.839746167137983,32.89132069888625,0.17754672184216552,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0001905867621970569,135,0.0767378635429402,0.012011547030202855,5.567668381113126,31.136323716435516,0.17881585609817957,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00021482927784928529,135,0.07669560303986646,0.01267720218356672,5.490816188463527,29.457929067362304,0.18639518670538416,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00024215542616505008,135,0.07664827631412777,0.013387514397262188,5.363069365421985,27.80922541597002,0.19285216633007168,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.00027295744326951457,135,0.0765952964139616,0.01414553159656646,5.109826322170883,26.26348730845327,0.19456008496346291,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003076774574749694,135,0.0765360182996732,0.014953066733265762,5.017843072128841,24.828740995758448,0.2020981681262606,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003468138355354908,135,0.07646971701338133,0.01581291764405032,4.916852097033228,23.415442914163044,0.20998330525110978,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0003909283361411804,135,0.0763955853292916,0.016728822897916745,4.652008022135798,22.05404523090916,0.21093672264785432,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004406541733323451,135,0.07631274085026786,0.017703292168060096,4.64738903534328,20.84328149314998,0.22296820377680812,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0004967051055748684,135,0.07622019556942204,0.01873917914177739,4.502685758321752,19.655641417577915,0.2290785460858207,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0005598856809602161,135,0.07611684874873983,0.019840990611160323,4.399213050997001,18.48469671982262,0.23799216820696165,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0006311027855884098,135,0.07600149642414446,0.021012252548247057,4.2085163195397435,17.46946126637314,0.24090704660936968,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.000711378660898013,135,0.07587280786653212,0.022255751554410556,4.120620984775359,16.461095496405086,0.25032483322120946,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0008018655767922561,135,0.07572929352936861,0.02357681583759538,3.944852756312302,15.494660791551059,0.2545943282903953,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0009038623711775357,135,0.075569323813203,0.024980217277742207,3.9133069652762553,14.591966315695428,0.26818229158511625,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.0010188330933207446,135,0.07539112294589699,0.026468728333919164,3.7697461357811552,13.760187852491098,0.2739603685787295,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
0.001148428018629873,135,0.0751926962663694,0.02804847333049495,3.6229655446493854,12.94833806311078,0.27980158743078754,15360,32,64,120,120,corner-snapped-v1,0.08314123188844123,2.976443976175166
